bokning_id,medlem_id,medlemstyp,medlem_startdatum,medlem_slutdatum,månadskostnad,födelseår,pass_id,passnamn,anläggning,instruktör,bokningsdatum,passdatum,passtid,status,feedback_text,feedbackdatum,feedback_betyg
BOK-002846,MED-10056,Student,2024-02-22,2024-09-24,249,1994,PASS-2024-11-16-2846,Yoga,Uppsala,Lisa Andersson,2024-11-15,2024-11-16,18:30,Genomförd,,,
BOK-002847,MED-10117,Premium,2022-08-23,2025-07-13,599,1998,PASS-2024-12-19-2847,Boxning,Stockholm Kungsholmen,Marcus Ek,2024-12-12,2024-12-19,10:00,Genomförd,,,
BOK-002848,MED-10219,Premium,2023-01-22,2024-10-31,599,1986,PASS-2024-10-09-2848,Pilates,Västerås,Klara Svensson,2024-10-08,2024-10-09,17:30,Genomförd,"Godkänt pass, lite kort kanske.",2024-10-10,3
BOK-002849,MED-10036,Premium,2023-07-23,2024-12-30,599,1989,PASS-2024-09-23-2849,Pilates,Göteborg Centrum,Maria Santos,2024-09-20,2024-09-23,10:00,Genomförd,,,
BOK-002850,MED-10146,Premium,2023-07-02,2024-11-28,599,1996,PASS-2024-10-28-2850,Styrketräning,Örebro,Oscar Holm,2024-10-21,2024-10-28,17:30,Genomförd,"Besviken på Oscar, inte alls lika bra som förra gången.",2024-10-28,2
BOK-002851,MED-10237,Premium,2023-03-09,2024-12-29,599,1988,PASS-2024-08-20-2851,Dans,Linköping C,,2024-08-15,2024-08-20,17:30,Genomförd,Utmanande men roligt. Lagom nivå för mig.,2024-08-20,4
BOK-002852,MED-10361,Bas,2024/03/30,2025-04-17,349,1976,PASS-2024-08-01-2852,Yoga,Malmö Västra Hamnen,David Chen,2024-07-29,2024-08-01,18:30,Genomförd,Härlig stämning i gruppen. Kul träning!,2024-08-01,4
BOK-002853,MED-10243,Premium,2022-08-25,2025-01-24,599,1983,PASS-2024-10-08-2853,Spinning,Örebro,Oscar Holm,2024-10-02,2024-10-08,17:30,Genomförd,,,
BOK-002854,MED-10030,Premium,2023-12-23,2025-04-19,599,1991,PASS-2024-12-21-2854,Boxning,Malmö Centrum,Johan Bergström,2024-12-18,2024-12-21,17:00,No-show,,,
BOK-002855,MED-10273,Bas,2022-07-14,2025-01-11,349,1994,PASS-2024-10-14-2855,Boxning,Kungsholmen,Marcus Ek,2024-10-12,2024-10-14,07:00,Avbokad,,,
BOK-002856,MED-10060,Premium,2023-04-29,2025-01-18,599,1993,PASS-2024-12-29-2856,pilates,Västerås,Klara Svensson,2024-12-23,2024-12-29,08:00,Genomförd,"Rörig planering, visste inte vad vi skulle göra.",2024-12-29,1
BOK-002857,MED-10151,Bas,2023-11-10,2024-09-09,349,1996,PASS-2024-12-08-2857,HIIT,Stockholm City,Erik Johansson,2024-12-07,2024-12-08,19:00,Genomförd,,,
BOK-002858,MED-10238,Bas,2024-01-06,2025-03-27,349,1994,PASS-2024-08-24-2858,Högintensiv,STOCKHOLM KUNGSHOLMEN,Marcus Ek,2024-08-18,2024-08-24,08:00,Genomförd,"Lugn och avslappnande hiit, precis vad jag behövde.",2024-08-24,5
BOK-002859,MED-10054,Bas,2023-11-27,2025-01-19,349,1984,PASS-2024-07-31-2859,Spinning,Göteborg Hisingen,Sara Nilsson,2024-07-24,2024-07-31,10:00,Genomförd,,,
BOK-002860,MED-10262,Bas,2022-07-27,08/11/2024,349,2006,PASS-2024-11-22-2860,Boxning,Malmö C,Johan Bergström,2024-11-21,2024-11-22,18:00,Genomförd,,,
BOK-002861,MED-10341,Premium,2023-07-05,2024-11-25,599,1989,PASS-2024-10-18-2861,SPINNING,Örebro,Oscar Holm,2024-10-12,2024-10-18,19:00,Genomförd,"Helt ok, men har varit på bättre.",2024-10-19,3
BOK-002862,MED-10134,Premium,2023-12-28,2024-12-17,599,2000,PASS-2024-12-29-2862,Pilates,Västerås,Klara Svensson,2024-12-23,2024-12-29,17:30,Genomförd,Instruktören var superbra på att korrigera tekniken.,2024-12-29,4
BOK-002863,MED-10137,Student,2024-05-12,2024-08-29,249,1994,PASS-2024-11-30-2863,Yoga,Malmö VH,David Chen,2024-11-27,2024-11-30,20:00,Genomförd,,,
BOK-002864,MED-10316,Premium,30 december 2022,2024-12-16,-449,1984,PASS-2024-09-03-2864,Spinning,Lund,Fredrik Berg,2024-08-30,2024-09-03,17:00,Genomförd,Härlig stämning i gruppen. Kul träning!,2024-09-04,4
BOK-002865,MED-10108,Bas,2022-07-22,2025-02-15,349,1987,PASS-2024-09-29-2865,SPINNING,Örebro,Oscar Holm,2024-09-22,2024-09-29,09:00,Genomförd,Instruktören var superbra på att korrigera tekniken.,2024-09-29,4
BOK-002866,MED-10200,Bas,2022-08-08,2024-11-14,349,1989,PASS-2024-10-05-2866,Styrketräning,Örebro C,Oscar Holm,2024-10-04,2024-10-05,20:30,No-show,,,
BOK-002867,MED-10127,Bas,2023-03-06,2025-07-09,0,2003,PASS-2024-08-04-2867,SPINNING,Malmö Centrum,,2024-08-01,2024-08-04,17:00,Genomförd,,,
BOK-002868,MED-10073,Premium,2023-02-19,2024-08-26,599,1982,PASS-2024-11-10-2868,HIIT,LUND,Fredrik Berg,2024-11-09,2024-11-10,18:30,No-show,,,
BOK-002869,MED-10229,Premium,2023-08-01,2025-06-26,599,1984,PASS-2024-07-26-2869,Spinning,Södermalm,Anna Lindberg,2024-07-20,2024-07-26,17:30,No-show,,,
BOK-002870,MED-10276,Premium,2022-08-08,2024-10-01,599,1993,PASS-2024-10-25-2870,Yoga,Göteborg Centrum,Maria Santos,2024-10-19,2024-10-25,07:00,Genomförd,"Helt okej pass, inget speciellt.",2024-10-26,3
BOK-002871,MED-10046,Premium,2023-06-29,2024-10-05,599,1993,PASS-2024-12-01-2871,Yoga,UPPSALA,Lisa Andersson,2024-11-24,2024-12-01,07:30,Genomförd,,,
BOK-002872,MED-10041,Student,2023-11-09,2024-11-01,249,1995,PASS-2024-12-18-2872,HIIT,Sthlm Kungsholmen,Marcus Ek,2024-12-12,2024-12-18,18:00,Genomförd,Bra lokal men instruktören var lite seg.,2024-12-18,3
BOK-002873,MED-10348,Premium,2023-11-12,2024-10-14,599,1998,PASS-2024-11-29-2873,Yoga,Västerås,Klara Svensson,2024-11-23,2024-11-29,17:30,genomförd,"Underbar träning, kommer definitivt igen!",2024-11-30,5
BOK-002874,MED-10266,Bas,2024-01-18,2025-06-02,349,1979,PASS-2024-08-29-2874,Spinning,Örebro,Oscar Holm,2024-08-27,2024-08-29,17:00,Genomförd,,,
BOK-002875,MED-10121,Bas,2023-11-15,2025-03-14,349,2002,PASS-2024-11-29-2875,Boxning,Malmö Centrum,Johan Bergström,2024-11-26,2024-11-29,17:30,No-show,,,
BOK-002876,MED-10199,Bas,2022-07-25,2024-12-09,349,2004,PASS-2024-07-07-2876,Spinning,Hisingen,Sara Nilsson,2024-07-01,2024-07-07,17:00,No-show,,,
BOK-002877,MED-10078,Premium,2023-07-28,2025-07-09,599,1987,PASS-2024-12-21-2877,Boxning,Stockholm Kungsholmen,Marcus Ek,2024-12-16,2024-12-21,12:00,AVBOKAD,,,
BOK-002878,MED-10326,Bas,2023-07-18,2025-02-12,349,1983,PASS-2024-08-17-2878,PILATES,Västerås,Klara Svensson,2024-08-10,2024-08-17,07:00,Genomförd,"Godkänt pass, lite kort kanske.",2024-08-18,3
BOK-002879,MED-10190,Student,2023-04-02,2025-07-06,249,1996,PASS-2024-08-01-2879,HIIT,,Anna Lindberg,2024-07-27,2024-08-01,19:00,Genomförd,,,
BOK-002880,MED-10316,Premium,2022-12-30,2024-12-16,599,1984,PASS-2024-12-30-2880,HIIT,Stockholm City,Erik Johansson,2024-12-28,2024-12-30,19:00,Genomförd,,,
BOK-002881,MED-10190,Student,2023-04-02,2025-07-06,249,1996,PASS-2024-09-30-2881,Yoga,Västerås,Klara Svensson,2024-09-26,2024-09-30,19:00,Avbokad,,,
BOK-002882,MED-10128,Studerande,2023-03-23,2025-06-06,249,,PASS-2024-10-21-2882,Dans,Uppsala,Lisa Andersson,2024-10-18,2024-10-21,20:00,Genomförd,Instruktören var superbra på att korrigera tekniken.,2024-10-22,5
BOK-002883,MED-10241,Grund,2022-07-12,2024-11-09,349,1988,PASS-2024-08-07-2883,Pilates,Göteborg Centrum,Maria Santos,2024-08-06,2024-08-07,19:00,Genomförd,Standard pilates. Inget att klaga på.,2024-08-08,3
BOK-002884,MED-10300,Premium,2024-05-01,2024-09-30,599,2001,PASS-2024-10-14-2884,Dans,Uppsala,Lisa Andersson,2024-10-11,2024-10-14,20:30,Genomförd,"Lugn och avslappnande dans, precis vad jag behövde.",2024-10-15,5
BOK-002885,MED-10140,Bas,2022-09-23,2024-11-18,349,1990,PASS-2024-10-29-2885,Yoga,Västerås,Klara Svensson,2024-10-26,2024-10-29,17:30,Genomförd,Härlig stämning i gruppen. Kul träning!,2024-10-29,4
BOK-002886,MED-10097,Student,2023-10-18,2024-12-10,249,1985,PASS-2024-11-18-2886,HIIT,Stockholm Kungsholmen,Marcus Ek,2024-11-14,2024-11-18,07:30,Genomförd,,,
BOK-002887,MED-10027,Premium,2023-02-08,2024-10-19,599,1987,PASS-2024-09-13-2887,Styrketräning,Örebro,Oscar Holm,2024-09-10,2024-09-13,17:00,Genomförd,Instruktören verkade ointresserad och omotiverande.,2024-09-14,2
BOK-002888,MED-10128,Student,2023-03-23,2025-06-06,249,1989,PASS-2024-10-25-2888,Dans,,Lisa Andersson,2024-10-21,2024-10-25,18:30,Genomförd,,,
BOK-002889,MED-10195,Bas,2023-12-07,2024-12-17,349,1989,PASS-2024-09-06-2889,HIIT,Lund C,Fredrik Berg,2024-09-02,2024-09-06,11:00,Genomförd,,,
BOK-002890,MED-10355,Bas,"February 15, 2023",2024-11-09,349,1998,PASS-2024-10-12-2890,Styrketräning,Stockholm City,Erik Johansson,2024-10-08,2024-10-12,16:00,Genomförd,,,
BOK-002891,MED-10365,Bas,2023-05-02,2023-03-30,349,1993,PASS-2024-07-25-2891,Dans,Uppsala,Lisa Andersson,2024-07-22,2024-07-25,06:30,Genomförd,Instruktören var superbra på att korrigera tekniken.,2024-07-25,5
BOK-002892,MED-10177,Premium,2023-08-29,2024-11-06,599,1985,PASS-2024-09-24-2892,Dans,Uppsala,Lisa Andersson,2024-09-18,2024-09-24,18:30,Deltog,"Godkänt pass, lite kort kanske.",2024-09-24,3
BOK-002893,MED-10066,Bas,2023-12-23,2024-09-28,349,1988,PASS-2024-10-06-2893,Yoga,Göteborg Centrum,Maria Santos,2024-10-04,2024-10-06,17:30,Genomförd,Fantastiskt pass! Maria är så energisk och motiverande.,2024-10-07,4
BOK-002894,MED-10070,Bas,2023-03-30,2024-09-25,349,1992,PASS-2024-12-15-2894,Dans,Linköping C,Emma Larsson,2024-12-10,2024-12-15,17:00,Genomförd,,,
BOK-002895,MED-10302,Bas,2024-03-18,2025-01-13,349,1984,PASS-2024-08-22-2895,Yoga,Göteborg Centrum,Maria Santos,2024-08-21,2024-08-22,17:00,Avbokad,,,
BOK-002896,MED-10334,Premium,2024-01-13,2024-09-28,599,1985,PASS-2024-09-25-2896,Fightpass,Sthlm Kungsholmen,Marcus Ek,20 september 2024,2024-09-25,11:00,Genomförd,Bästa boxningpasset jag varit på. Kommer tillbaka!,2024-09-26,4
BOK-002897,MED-10354,Bas,2022-10-05,2024-09-16,349,1994,PASS-2024-09-04-2897,Cykel,Örebro,Oscar Holm,2024-09-02,2024-09-04,07:30,Genomförd,,,
BOK-002898,MED-10340,Bas,2022-08-16,2025-03-31,349,,PASS-2024-07-02-2898,Boxning,Malmö Centrum,Johan Bergström,2024-06-30,2024-07-02,20:00,Genomförd,,,
BOK-002899,MED-10332,Bas,2024-04-16,2024-11-21,349,1994,PASS-2024-10-10-2899,Styrketräning,Gbg Hisingen,Sara Nilsson,2024-10-03,2024-10-10,20:00,Genomförd,,,
BOK-002900,MED-10285,Student,2022-08-11,2025-02-09,249,2006,PASS-2024-12-09-2900,Spinning,Malmö Centrum,Johan Bergström,2024-12-03,2024-12-09,18:00,No-show,,,
BOK-002901,MED-10241,Bas,2022-07-12,2024-11-09,349,1988,PASS-2024-07-29-2901,Yoga,Västra Hamnen,David Chen,2024-07-28,2024-07-29,17:00,Avbokad,,,
BOK-002902,MED-10327,Bas,2024-03-07,2024-09-25,349,1985,PASS-2024-09-02-2902,Spinning,Lund,Fredrik Berg,2024-08-29,2024-09-02,16:00,Genomförd,Professionellt och välorganiserat pass.,2024-09-02,5
BOK-002903,MED-10267,Student,2023-01-05,2025-01-16,249,2002,PASS-2024-08-06-2903,Styrketräning,,Erik Johansson,2024-08-01,2024-08-06,18:00,Genomförd,,,
BOK-002904,MED-10156,Bas,2023-05-14,2024-10-18,349,1975,PASS-2024-11-06-2904,HIIT,Stockholm City,Erik Johansson,2024-10-31,2024-11-06,07:00,Genomförd,,,
BOK-002905,MED-10301,Student,"March 23, 2023",2024-11-20,249,1992,PASS-2024-10-14-2905,Spinning,Örebro,Oscar Holm,2024-10-08,2024-10-14,07:00,NO-SHOW,,,
BOK-002906,MED-10002,Premium,2024-05-02,2024-10-16,599,1985,PASS-2024-11-26-2906,Strength,Örebro,,2024-11-22,2024-11-26,10:00,No-show,,,
BOK-002907,MED-10241,Basic,2022-07-12,2024-11-09,349,1988,PASS-2024-10-14-2907,HIIT,Stockholm Södermalm,Anna Lindberg,2024-10-11,2024-10-14,18:00,Genomförd,Standard hiit. Inget att klaga på.,2024-10-14,3
BOK-002908,MED-10294,student,2023-06-01,2024-10-26,249,1990,PASS-2024-11-13-2908,Yoga,Västerås,Klara Svensson,2024-11-09,2024-11-13,19:00,Genomförd,Utmanande men roligt. Lagom nivå för mig.,2024-11-14,4
BOK-002909,MED-10014,BAS,2023-05-25,2024-11-21,349,2002,PASS-2024-10-15-2909,YOGA,Uppsala,Lisa Andersson,2024-10-13,15 oktober 2024,17:30,Genomförd,,,
BOK-002910,MED-10165,Bas,2022-10-04,2025-01-14,349,1984,PASS-2024-08-17-2910,Boxning,Malmö Centrum,Johan Bergström,2024-08-11,2024-08-17,18:00,Genomförd,,,
BOK-002911,MED-10336,Premium,2023-10-10,2024-09-08,599,1997,PASS-2024-08-01-2911,Spinning,Lund,Fredrik Berg,2024-07-30,2024-08-01,17:30,Genomförd,"Rörig planering, visste inte vad vi skulle göra.",2024-08-02,2
BOK-002912,MED-10095,Premium,2023-04-07,2024-10-20,599,2001,PASS-2024-09-04-2912,Spinning,Malmö Centrum,Johan Bergström,2024-08-30,2024-09-04,18:00,Avbokad,,,
BOK-002913,MED-10206,Bas,2023-10-11,2025-02-15,349,1985,PASS-2024-07-01-2913,Yoga,Malmö Västra Hamnen,,2024-06-24,2024-07-01,17:30,Genomförd,Professionellt och välorganiserat pass.,2024-07-02,5
BOK-002914,MED-10137,Student,2024-05-12,2024-08-29,249,1994,PASS-2024-07-20-2914,SPINNING,Malmö Centrum,Johan Bergström,2024-07-15,2024-07-20,08:00,avbokad,,,
BOK-002915,MED-10126,Premium,2022-12-06,2025-06-12,599,1996,PASS-2024-12-10-2915,HIIT,LUND,Fredrik Berg,2024-12-06,2024-12-10,17:30,Genomförd,"Underbar träning, kommer definitivt igen!",2024-12-10,4
BOK-002916,MED-10166,Premium,2024-03-05,2024-08-09,599,1980,PASS-2024-11-27-2916,Core,Göteborg Centrum,Maria Santos,2024-11-22,2024-11-27,12:00,Genomförd,,,
BOK-002917,MED-10278,Bas,2024-04-24,2024-09-18,349,1992,PASS-2024-09-13-2917,HIIT,Stockholm Kungsholmen,Marcus Ek,2024-09-09,2024-09-13,17:00,No-show,,,
BOK-002918,MED-10020,Premium,2022-10-30,2025-02-07,599,1978,PASS-2024-12-19-2918,Zumba,Linköping,Emma Larsson,2024-12-13,2024-12-19,12:00,Genomförd,,,
BOK-002919,MED-10227,Bas,2024-03-22,2025-01-18,349,2001,PASS-2024-12-31-2919,pilates,Göteborg Centrum,Maria Santos,2024-12-30,2024-12-31,18:00,Genomförd,,,
BOK-002920,MED-10300,premium,2024-05-01,2024-09-30,599,2001,PASS-2024-10-26-2920,Spinning,Lund,Fredrik Berg,2024-10-24,2024-10-26,11:00,Genomförd,"Fungerar, men jag föredrar morgonpassen.",2024-10-26,3
BOK-002921,MED-10344,Bas,2023-07-20,2025-02-19,349,1993,PASS-2024-07-23-2921,Dans,Linköping,Emma Larsson,2024-07-21,2024-07-23,11:00,Avbokad,,,
BOK-001545,MED-10205,Premium,2023-03-17,2025-02-11,599,1997,PASS-2024-09-30-1545,Boxning,,Johan Bergström,2024-09-29,2024-09-30,17:00,No-show,,,
BOK-002922,MED-10335,Premium,2023-01-09,2025-04-07,599,1994,PASS-2024-08-05-2922,Yoga,Uppsala,Lisa Andersson,2024-08-04,2024-08-05,17:00,Klar,"Godkänt pass, lite kort kanske.",2024-08-06,3
BOK-002923,MED-10053,Student,2023-11-18,2025-01-03,249,1985,PASS-2024-10-05-2923,Cykel,Örebro,Oscar Holm,2024-09-29,2024-10-05,19:00,Genomförd,,,
BOK-002685,MED-10259,Grund,2024-04-12,2025-07-06,349,,PASS-2024-09-12-2685,Styrketräning,Örebro,Oscar Holm,2024-09-08,2024-09-12,18:00,Genomförd,,,
BOK-002924,MED-10040,Premium,2023-03-26,2024-11-03,599,1982,PASS-2024-07-30-2924,Spinning,STOCKHOLM SÖDERMALM,Anna Lindberg,2024-07-26,2024-07-30,17:30,Genomförd,,,
BOK-002925,MED-10250,Bas,2022-07-03,2024-12-31,349,2001,PASS-2024-11-01-2925,Styrketräning,Göteborg Hisingen,Sara Nilsson,2024-10-25,2024-11-01,10:00,Genomförd,,,
BOK-002926,MED-10242,Bas,2023-01-19,2024-10-13,349,1982,PASS-2024-12-09-2926,Dans,Uppsala,Lisa Andersson,2024-12-03,2024-12-09,08:00,Avbokad,,,
BOK-002927,MED-10205,Premium,2023-03-17,2025-02-11,599,1997,PASS-2024-09-03-2927,Pilates,Göteborg Centrum,Maria Santos,2024-09-02,2024-09-03,12:00,Genomförd,,,
BOK-002928,MED-10201,Student,2024-03-20,2024-10-22,249,1983,PASS-2024-07-03-2928,Spinning,Örebro,Oscar Holm,2024-06-26,2024-07-03,16:00,No-show,,,
BOK-002929,MED-10055,Bas,2024-03-16,2025-04-13,349,1980,PASS-2024-10-14-2929,Boxning,Malmö Centrum,Johan Bergström,2024-10-11,2024-10-14,18:00,No-show,,,
BOK-002930,MED-10361,Bas,2024-03-30,2025-04-17,349,1976,PASS-2024-11-25-2930,Yoga,Västerås,Klara Svensson,2024-11-19,25/11/2024,18:00,Genomförd,Härlig stämning i gruppen. Kul träning!,2024-11-26,4
BOK-002931,MED-10067,Student,2023-11-24,2023-07-09,249,1981,PASS-2024-08-06-2931,H.I.I.T,Stockholm City,Erik Johansson,2024-08-04,2024-08-06,18:30,Genomförd,Bra lokal men instruktören var lite seg.,2024-08-07,3
BOK-002932,MED-10107,Bas,2022-07-16,2024-09-01,349,1992,PASS-2024-07-15-2932,Spinning,Lund,Fredrik Berg,2024-07-09,2024-07-15,18:00,Genomförd,"Musiken var alldeles för hög, kunde inte höra instruktionerna.",2024-07-16,1
BOK-002933,MED-10062,Bas,2022-11-10,2024-11-12,349,2005,PASS-2024-08-13-2933,Yoga,Uppsala,Lisa Andersson,2024-08-07,2024-08-13,17:00,NO-SHOW,,,
BOK-002934,MED-10212,Student,2023-01-11,2025-01-24,249,1979,PASS-2024-11-13-2934,Spinning,Örebro,Oscar Holm,2024-11-10,2024-11-13,17:00,No-show,,,
BOK-002935,MED-10069,PREMIUM,2023-09-23,2025-02-15,599,1995,PASS-2024-12-17-2935,Yoga,Uppsala,Lisa Andersson,2024-12-14,2024-12-17,20:00,GENOMFÖRD,Professionellt och välorganiserat pass.,2024-12-18,5
BOK-002936,MED-10360,Student,2023-11-22,2025-02-10,249,1987,PASS-2024-10-21-2936,HIIT,STOCKHOLM CITY,Erik Johansson,2024-10-17,2024-10-21,12:00,No-show,,,
BOK-002937,MED-10024,Bas,2024-01-12,2024-12-14,349,2003,PASS-2024-07-15-2937,Core,Malmö Västra Hamnen,David Chen,2024-07-10,2024-07-15,16:00,Avbokad,,,
BOK-002938,MED-10264,Gold,2022-10-17,2024-12-29,599,1993,PASS-2024-07-16-2938,HIIT,Lund,Fredrik Berg,2024-07-11,2024-07-16,17:30,Avbokad,,,
BOK-002939,MED-10374,Bas,2023-05-28,2024-09-08,349,1973,PASS-2024-08-26-2939,Boxning,Stockholm Kungsholmen,Marcus Ek,2024-08-20,2024-08-26,09:00,Genomförd,,,
BOK-002940,MED-10143,Student,2022-09-03,2025-05-30,249,1988,PASS-2024-11-20-2940,Boxning,Stockholm Kungsholmen,Marcus Ek,2024-11-14,2024-11-20,19:00,Avbokad,,,
BOK-002941,MED-10227,Bas,2024-03-22,18 januari 2025,349,2001,PASS-2024-11-13-2941,Spinning,MALMÖ CENTRUM,Johan Bergström,2024-11-11,2024-11-13,09:00,Avbokad,,,
BOK-002942,MED-10023,Premium,"October 13, 2022",2024-11-30,599,2003,PASS-2024-08-09-2942,Spinning,Lund,Fredrik Berg,2024-08-06,2024-08-09,18:00,Genomförd,Instruktören var superbra på att korrigera tekniken.,2024-08-09,5
BOK-002943,MED-10129,Bas,2023-02-01,2024-10-22,349,1997,PASS-2024-09-20-2943,HIIT,Linköping,Emma Larsson,19/09/2024,2024-09-20,07:00,Genomförd,Lokalen var smutsig och dåligt ventilerad.,2024-09-21,2
BOK-002944,MED-10323,Bas,2024-01-07,2025-06-15,349,1976,PASS-2024-10-23-2944,HIIT,Lund,Fredrik Berg,2024-10-21,2024-10-23,09:00,Genomförd,,,
BOK-002945,MED-10112,Bas,2023-12-06,2025-07-11,349,1990,PASS-2024-11-01-2945,Spinning,GÖTEBORG HISINGEN,Sara Nilsson,2024-10-25,2024-11-01,18:30,Avbokad,,,
BOK-002946,MED-10034,Premium,2022-11-27,2025-05-28,599,1987,PASS-2024-07-10-2946,Dans,Uppsala,Lisa Andersson,2024-07-07,2024-07-10,19:00,Genomförd,,,
BOK-002947,MED-10253,STUDENT,2023-08-12,2024-11-25,249,1980,PASS-2024-10-18-2947,Dans,,Emma Larsson,2024-10-17,2024-10-18,18:30,Genomförd,"Godkänt pass, lite kort kanske.",2024-10-18,3
BOK-002948,MED-10084,Bas,2024-04-10,2024-10-16,349,1993,PASS-2024-11-22-2948,Yoga,,Lisa Andersson,2024-11-16,2024-11-22,18:30,Genomförd,,,
BOK-002949,MED-10188,Bas,2024-04-08,2024-11-15,349,1998,PASS-2024-10-29-2949,HIIT,Linköping,Emma Larsson,2024-10-25,2024-10-29,16:00,Genomförd,,,
BOK-002950,MED-10139,Bas,2023-03-30,"June 01, 2025",349,1997,PASS-2024-11-28-2950,Boxning,Malmö Centrum,Johan Bergström,2024-11-25,2024-11-28,07:00,Genomförd,Perfekt tempo och bra musik. Rekommenderas!,2024-11-29,4
BOK-002951,MED-10053,Student,2023-11-18,2025-01-03,249,1985,PASS-2024-10-02-2951,Styrketräning,Sthlm City,Erik Johansson,2024-09-29,2024-10-02,17:30,Deltog,,,
BOK-002952,MED-10111,Bas,2023-11-18,2025-04-02,349,1992,PASS-2024-10-24-2952,HIIT,Stockholm Kungsholmen,Marcus Ek,2024-10-22,2024-10-24,07:00,No-show,,,
BOK-002953,MED-10042,Bas,2023-05-16,2025-04-11,349,1995,PASS-2024-10-27-2953,Boxning,Stockholm Kungsholmen,Marcus Ek,2024-10-24,2024-10-27,17:30,Struken,,,
BOK-002954,MED-10035,Student,2023-01-18,2024-09-08,249,2001,PASS-2024-11-16-2954,Yoga,Västerås,Klara Svensson,2024-11-10,2024-11-16,20:00,Genomförd,,,
BOK-002955,MED-10152,Basic,2023-02-03,2024-10-27,349,1998,PASS-2024-09-18-2955,Spinning,Malmö C,Johan Bergström,16/09/2024,"September 18, 2024",17:30,Avbokad,,,
BOK-002956,MED-10313,Premium,2022-11-04,2025-02-14,599,1992,PASS-2024-07-06-2956,HIIT,Stockholm City,Erik Johansson,2024-07-02,2024-07-06,10:00,Avbokad,,,
BOK-002957,MED-10371,Bas,2024-03-07,2025-02-04,349,1988,PASS-2024-12-13-2957,Spinning,Gbg Hisingen,Sara Nilsson,8 december 2024,2024-12-13,20:30,Avbokad,,,
BOK-002958,MED-10288,Student,2023-06-26,2024-10-30,249,1987,PASS-2024-09-22-2958,Spinning,Göteborg Hisingen,Sara Nilsson,2024-09-15,2024-09-22,18:00,Genomförd,,,
BOK-002959,MED-10156,bas,2023-05-14,2024-10-18,349,1975,PASS-2024-09-20-2959,HIIT,Stockholm Kungsholmen,Marcus Ek,2024-09-14,2024-09-20,17:30,Genomförd,Utmanande men roligt. Lagom nivå för mig.,2024-09-21,5
BOK-002960,MED-10057,Bas,2024-05-17,2024-10-16,349,1994,PASS-2024-11-19-2960,Spinning,Malmö Centrum,Johan Bergström,15 november 2024,2024-11-19,18:00,Genomförd,Perfekt tempo och bra musik. Rekommenderas!,2024-11-19,4
BOK-002961,MED-10312,Premium,2024-01-20,2025-01-24,599,1990,PASS-2024-12-06-2961,Dans,Linköping,Emma Larsson,2024-12-01,2024-12-06,17:30,Genomförd,"Fungerar, men jag föredrar morgonpassen.",2024-12-07,3
BOK-002962,MED-10295,Bas,2023/09/04,2024-09-25,349,1995,PASS-2024-11-08-2962,HIIT,Stockholm Kungsholmen,Marcus Ek,2024-11-05,2024/11/08,16:00,Genomförd,,,
BOK-002963,MED-10025,Bas,2024-02-10,2024-11-16,349,1996,PASS-2024-12-14-2963,Pilates,Västerås,Klara Svensson,2024-12-10,2024-12-14,11:00,Genomförd,Härlig stämning i gruppen. Kul träning!,2024-12-14,4
BOK-002964,MED-10292,Premium,2024-01-05,2024-09-25,599,1920,PASS-2024-10-31-2964,HIIT,Stockholm Södermalm,Anna Lindberg,2024-10-27,2024-10-31,20:30,Genomförd,,,
BOK-002965,MED-10100,Premium,2023-08-21,2024-09-30,599,2001,PASS-2024-08-22-2965,Dans,Linköping,Emma Larsson,2024-08-21,2024-08-22,12:00,Genomförd,Dålig musik och tråkiga övningar.,2024-08-22,2
BOK-002966,MED-10105,Bas,2023-05-04,2025-06-21,349,1985,PASS-2024-10-03-2966,Spinning,Malmö Centrum,Johan Bergström,2024-09-26,2024-10-03,08:00,Genomförd,,,
BOK-002967,MED-10055,Bas,2024-03-16,2025-04-13,349,1980,PASS-2024-07-03-2967,Yoga,Uppsala,Lisa Andersson,26/06/2024,2024-07-03,10:00,Genomförd,,,
BOK-002968,MED-10183,Premium,2024-04-07,2025-06-09,599,1986,PASS-2024-07-21-2968,Boxning,Stockholm Kungsholmen,Marcus Ek,2024-07-16,2024-07-21,16:00,No-show,,,
BOK-002969,MED-10255,Premium,2023/09/19,2025-04-20,599,2002,PASS-2024-09-07-2969,Pilates,Malmö Västra Hamnen,David Chen,2024-09-06,2024-09-07,08:00,Genomförd,Härlig stämning i gruppen. Kul träning!,2024-09-08,4
BOK-002970,MED-10210,Student,2023-01-15,2024-10-15,249,1986,PASS-2024-11-23-2970,Styrketräning,Stockholm City,Erik Johansson,2024-11-17,2024-11-23,17:00,Genomförd,,,
BOK-002971,MED-10338,Bas,2023-03-13,2024-09-08,349,1993,PASS-2024-12-20-2971,Spinning,Lund,Fredrik Berg,2024-12-17,"December 20, 2024",17:30,Genomförd,,,
BOK-002972,MED-10193,Premium,2022-09-16,2024-10-19,599,2004,PASS-2024-10-27-2972,Yoga,Göteborg Centrum,Maria Santos,2024-10-21,2024-10-27,18:00,Klar,,,
BOK-002973,MED-10055,Basic,2024-03-16,2025-04-13,349,1980,PASS-2024-09-24-2973,Styrketräning,Örebro C,Oscar Holm,2024-09-20,2024/09/24,10:00,Genomförd,,,
